sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-04-20T00:02:02;97796.88;;;9.00;47.49
113;BME280;45999;48.808;9.182;2022-04-20T00:04:28;97802.19;;;9.00;48.16
113;BME280;45999;48.808;9.182;2022-04-20T00:06:54;97801.19;;;8.94;48.93
113;BME280;45999;48.808;9.182;2022-04-20T00:09:21;97802.47;;;8.85;49.70
113;BME280;45999;48.808;9.182;2022-04-20T00:11:47;97796.34;;;8.85;50.08
113;BME280;45999;48.808;9.182;2022-04-20T00:14:13;97795.09;;;8.87;49.93
113;BME280;45999;48.808;9.182;2022-04-20T00:16:40;97800.28;;;8.76;50.45
113;BME280;45999;48.808;9.182;2022-04-20T00:19:06;97792.34;;;8.76;50.88
113;BME280;45999;48.808;9.182;2022-04-20T00:21:33;97788.31;;;8.67;51.39
113;BME280;45999;48.808;9.182;2022-04-20T00:23:59;97792.00;;;8.66;52.20
113;BME280;45999;48.808;9.182;2022-04-20T00:26:25;97785.06;;;8.65;51.87
113;BME280;45999;48.808;9.182;2022-04-20T00:28:52;97796.25;;;8.67;52.10
113;BME280;45999;48.808;9.182;2022-04-20T00:31:18;97791.63;;;8.62;52.43
113;BME280;45999;48.808;9.182;2022-04-20T00:33:45;97786.91;;;8.64;53.66
113;BME280;45999;48.808;9.182;2022-04-20T00:36:11;97793.66;;;8.60;53.06
113;BME280;45999;48.808;9.182;2022-04-20T00:38:37;97794.50;;;8.54;53.29
113;BME280;45999;48.808;9.182;2022-04-20T00:41:05;97800.19;;;8.58;53.90
113;BME280;45999;48.808;9.182;2022-04-20T00:43:32;97794.72;;;8.53;54.27
113;BME280;45999;48.808;9.182;2022-04-20T00:45:59;97796.38;;;8.47;54.00
113;BME280;45999;48.808;9.182;2022-04-20T00:48:27;97797.84;;;8.43;54.30
113;BME280;45999;48.808;9.182;2022-04-20T00:50:53;97799.84;;;8.48;53.82
113;BME280;45999;48.808;9.182;2022-04-20T00:53:20;97796.41;;;8.41;54.51
113;BME280;45999;48.808;9.182;2022-04-20T00:55:46;97793.16;;;8.39;54.54
113;BME280;45999;48.808;9.182;2022-04-20T00:58:12;97796.22;;;8.36;54.41
113;BME280;45999;48.808;9.182;2022-04-20T01:00:39;97797.28;;;8.28;54.91
113;BME280;45999;48.808;9.182;2022-04-20T01:03:05;97798.50;;;8.26;55.17
113;BME280;45999;48.808;9.182;2022-04-20T01:05:32;97789.97;;;8.24;55.29
113;BME280;45999;48.808;9.182;2022-04-20T01:07:59;97792.00;;;8.22;54.87
113;BME280;45999;48.808;9.182;2022-04-20T01:10:25;97794.25;;;8.18;54.94
113;BME280;45999;48.808;9.182;2022-04-20T01:12:51;97788.34;;;8.16;55.07
113;BME280;45999;48.808;9.182;2022-04-20T01:15:18;97786.31;;;8.12;55.30
113;BME280;45999;48.808;9.182;2022-04-20T01:17:45;97789.44;;;7.96;56.03
113;BME280;45999;48.808;9.182;2022-04-20T01:20:13;97788.63;;;7.95;56.57
113;BME280;45999;48.808;9.182;2022-04-20T01:22:40;97792.09;;;7.96;55.92
113;BME280;45999;48.808;9.182;2022-04-20T01:25:07;97789.00;;;7.99;55.95
113;BME280;45999;48.808;9.182;2022-04-20T01:27:39;97790.25;;;7.90;56.31
113;BME280;45999;48.808;9.182;2022-04-20T01:30:07;97786.22;;;7.81;56.64
113;BME280;45999;48.808;9.182;2022-04-20T01:32:33;97786.03;;;7.76;57.14
113;BME280;45999;48.808;9.182;2022-04-20T01:35:00;97780.75;;;7.76;57.16
113;BME280;45999;48.808;9.182;2022-04-20T01:37:26;97787.06;;;7.75;57.38
113;BME280;45999;48.808;9.182;2022-04-20T01:39:54;97788.28;;;7.66;57.41
113;BME280;45999;48.808;9.182;2022-04-20T01:42:20;97785.25;;;7.69;57.05
113;BME280;45999;48.808;9.182;2022-04-20T01:44:47;97793.81;;;7.58;58.14
113;BME280;45999;48.808;9.182;2022-04-20T01:47:13;97786.28;;;7.55;57.79
113;BME280;45999;48.808;9.182;2022-04-20T01:49:39;97794.00;;;7.50;57.85
113;BME280;45999;48.808;9.182;2022-04-20T01:52:06;97784.25;;;7.50;57.80
113;BME280;45999;48.808;9.182;2022-04-20T01:54:33;97784.66;;;7.54;57.80
113;BME280;45999;48.808;9.182;2022-04-20T01:56:59;97788.13;;;7.48;58.21
113;BME280;45999;48.808;9.182;2022-04-20T01:59:25;97794.00;;;7.50;58.46
113;BME280;45999;48.808;9.182;2022-04-20T02:01:52;97791.41;;;7.37;58.91
113;BME280;45999;48.808;9.182;2022-04-20T02:04:35;97787.72;;;7.51;58.30
113;BME280;45999;48.808;9.182;2022-04-20T02:07:02;97787.09;;;7.36;58.75
113;BME280;45999;48.808;9.182;2022-04-20T02:09:28;97787.31;;;7.41;58.97
113;BME280;45999;48.808;9.182;2022-04-20T02:11:55;97790.19;;;7.33;59.67
113;BME280;45999;48.808;9.182;2022-04-20T02:14:21;97793.03;;;7.25;59.09
113;BME280;45999;48.808;9.182;2022-04-20T02:16:47;97790.19;;;7.33;59.41
113;BME280;45999;48.808;9.182;2022-04-20T02:19:14;97794.25;;;7.35;58.88
113;BME280;45999;48.808;9.182;2022-04-20T02:21:40;97780.41;;;7.40;58.68
113;BME280;45999;48.808;9.182;2022-04-20T02:24:07;97787.53;;;7.20;59.37
113;BME280;45999;48.808;9.182;2022-04-20T02:26:33;97788.34;;;7.27;59.07
113;BME280;45999;48.808;9.182;2022-04-20T02:29:00;97795.28;;;7.08;60.18
113;BME280;45999;48.808;9.182;2022-04-20T02:31:26;97791.59;;;7.03;60.28
113;BME280;45999;48.808;9.182;2022-04-20T02:33:52;97791.00;;;7.01;60.86
113;BME280;45999;48.808;9.182;2022-04-20T02:36:19;97798.69;;;6.96;61.87
113;BME280;45999;48.808;9.182;2022-04-20T02:38:46;97793.44;;;6.89;61.54
113;BME280;45999;48.808;9.182;2022-04-20T02:41:13;97794.88;;;6.92;61.16
113;BME280;45999;48.808;9.182;2022-04-20T02:43:39;97787.91;;;6.84;60.92
113;BME280;45999;48.808;9.182;2022-04-20T02:46:06;97783.47;;;6.85;61.54
113;BME280;45999;48.808;9.182;2022-04-20T02:48:32;97789.94;;;6.76;61.44
113;BME280;45999;48.808;9.182;2022-04-20T02:50:59;97794.00;;;6.78;62.21
113;BME280;45999;48.808;9.182;2022-04-20T02:53:25;97784.47;;;6.77;62.86
113;BME280;45999;48.808;9.182;2022-04-20T02:55:52;97788.72;;;6.72;62.13
113;BME280;45999;48.808;9.182;2022-04-20T02:58:18;97782.66;;;6.71;62.91
113;BME280;45999;48.808;9.182;2022-04-20T03:00:45;97781.41;;;6.67;63.36
113;BME280;45999;48.808;9.182;2022-04-20T03:03:11;97786.25;;;6.64;63.11
113;BME280;45999;48.808;9.182;2022-04-20T03:05:38;97787.47;;;6.55;62.99
113;BME280;45999;48.808;9.182;2022-04-20T03:08:05;97791.53;;;6.44;63.69
113;BME280;45999;48.808;9.182;2022-04-20T03:10:31;97793.94;;;6.39;63.65
113;BME280;45999;48.808;9.182;2022-04-20T03:12:58;97793.72;;;6.41;64.83
113;BME280;45999;48.808;9.182;2022-04-20T03:15:24;97796.56;;;6.33;64.26
113;BME280;45999;48.808;9.182;2022-04-20T03:17:50;97789.22;;;6.22;64.82
113;BME280;45999;48.808;9.182;2022-04-20T03:20:17;97795.28;;;6.16;65.07
