sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-11-02T00:01:42;98741.06;;;10.00;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:04:09;98729.63;;;10.00;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:06:36;98731.78;;;9.83;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:09:02;98732.22;;;9.87;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:11:29;98731.38;;;9.80;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:13:55;98736.69;;;9.80;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:16:22;98731.94;;;9.69;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:18:51;98730.47;;;9.60;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:21:20;98729.06;;;9.64;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:23:47;98735.53;;;9.55;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:26:14;98733.69;;;9.55;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:28:41;98730.00;;;9.50;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:31:08;98739.56;;;9.44;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:33:34;98731.59;;;9.44;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:36:01;98740.16;;;9.46;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:38:28;98736.31;;;9.49;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:40:56;98743.25;;;9.43;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:43:22;98730.78;;;9.44;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:45:49;98742.63;;;9.48;100.00
113;BME280;45999;48.808;9.182;2022-11-02T00:50:42;98749.00;;;9.53;nan
113;BME280;45999;48.808;9.182;2022-11-02T00:53:08;98745.09;;;9.49;nan
113;BME280;45999;48.808;9.182;2022-11-02T00:55:35;98748.78;;;9.48;nan
113;BME280;45999;48.808;9.182;2022-11-02T00:58:01;98746.69;;;9.44;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:00:28;98751.03;;;9.51;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:02:59;98753.72;;;9.58;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:05:25;98748.38;;;9.51;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:07:52;98750.41;;;9.49;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:10:18;98752.00;;;9.44;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:12:45;98749.53;;;9.42;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:15:11;98750.19;;;9.44;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:17:37;98750.38;;;9.43;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:20:05;98753.47;;;9.53;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:22:32;98751.03;;;9.51;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:24:58;98746.69;;;9.44;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:27:25;98744.88;;;9.44;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:29:51;98748.09;;;9.40;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:32:17;98737.28;;;9.41;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:34:44;98732.06;;;9.54;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:37:10;98736.75;;;9.93;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:39:36;98736.38;;;10.02;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:42:15;98733.22;;;10.26;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:44:42;98738.16;;;10.36;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:47:25;98731.22;;;10.54;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:49:56;98731.03;;;10.56;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:52:29;98724.28;;;10.60;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:55:09;98727.16;;;10.65;nan
113;BME280;45999;48.808;9.182;2022-11-02T01:57:38;98726.13;;;10.66;nan
113;BME280;45999;48.808;9.182;2022-11-02T02:00:09;98729.19;;;10.69;nan
113;BME280;45999;48.808;9.182;2022-11-02T02:02:42;98721.19;;;10.63;nan
113;BME280;45999;48.808;9.182;2022-11-02T02:05:11;98717.72;;;10.56;nan
