sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-01-19T00:01:48;99655.34;;;2.22;84.12
113;BME280;45999;48.808;9.182;2022-01-19T00:04:14;99656.19;;;2.23;84.68
113;BME280;45999;48.808;9.182;2022-01-19T00:06:40;99652.47;;;2.05;85.20
113;BME280;45999;48.808;9.182;2022-01-19T00:09:07;99654.22;;;1.84;85.81
113;BME280;45999;48.808;9.182;2022-01-19T00:11:33;99639.28;;;1.75;86.04
113;BME280;45999;48.808;9.182;2022-01-19T00:13:59;99630.25;;;1.68;87.13
113;BME280;45999;48.808;9.182;2022-01-19T00:16:26;99614.75;;;1.65;87.24
113;BME280;45999;48.808;9.182;2022-01-19T00:18:53;99612.00;;;1.66;87.84
113;BME280;45999;48.808;9.182;2022-01-19T00:21:19;99612.75;;;1.57;88.06
113;BME280;45999;48.808;9.182;2022-01-19T00:23:45;99614.41;;;1.58;87.98
113;BME280;45999;48.808;9.182;2022-01-19T00:26:12;99615.66;;;1.43;88.01
113;BME280;45999;48.808;9.182;2022-01-19T00:28:38;99622.84;;;1.41;88.50
113;BME280;45999;48.808;9.182;2022-01-19T00:31:05;99623.69;;;1.31;88.67
113;BME280;45999;48.808;9.182;2022-01-19T00:33:31;99640.09;;;1.33;88.97
113;BME280;45999;48.808;9.182;2022-01-19T00:35:57;99646.06;;;1.35;88.81
113;BME280;45999;48.808;9.182;2022-01-19T00:38:24;99660.72;;;1.26;89.40
113;BME280;45999;48.808;9.182;2022-01-19T00:40:50;99654.06;;;1.22;89.37
113;BME280;45999;48.808;9.182;2022-01-19T00:43:17;99645.25;;;1.12;89.54
113;BME280;45999;48.808;9.182;2022-01-19T00:45:44;99655.50;;;1.15;90.29
113;BME280;45999;48.808;9.182;2022-01-19T00:48:11;99654.47;;;1.07;89.75
113;BME280;45999;48.808;9.182;2022-01-19T00:50:37;99643.72;;;1.10;89.78
113;BME280;45999;48.808;9.182;2022-01-19T00:53:03;99648.72;;;1.02;90.18
113;BME280;45999;48.808;9.182;2022-01-19T00:55:30;99643.84;;;1.08;90.28
113;BME280;45999;48.808;9.182;2022-01-19T00:57:56;99640.75;;;1.03;90.10
113;BME280;45999;48.808;9.182;2022-01-19T01:00:27;99645.91;;;0.94;90.44
113;BME280;45999;48.808;9.182;2022-01-19T01:02:54;99649.44;;;0.93;90.66
113;BME280;45999;48.808;9.182;2022-01-19T01:05:21;99644.34;;;0.91;90.67
113;BME280;45999;48.808;9.182;2022-01-19T01:07:48;99645.44;;;0.89;90.42
113;BME280;45999;48.808;9.182;2022-01-19T01:10:16;99645.88;;;0.83;90.90
113;BME280;45999;48.808;9.182;2022-01-19T01:12:43;99645.44;;;0.89;91.25
113;BME280;45999;48.808;9.182;2022-01-19T01:15:19;99649.94;;;0.87;90.94
113;BME280;45999;48.808;9.182;2022-01-19T01:17:52;99637.56;;;0.78;91.18
113;BME280;45999;48.808;9.182;2022-01-19T01:20:38;99636.38;;;0.71;91.19
113;BME280;45999;48.808;9.182;2022-01-19T01:23:06;99624.97;;;0.72;91.87
113;BME280;45999;48.808;9.182;2022-01-19T01:25:33;99614.97;;;0.77;91.86
113;BME280;45999;48.808;9.182;2022-01-19T01:28:00;99607.34;;;0.74;91.54
113;BME280;45999;48.808;9.182;2022-01-19T01:30:26;99602.38;;;0.71;91.93
113;BME280;45999;48.808;9.182;2022-01-19T01:32:53;99598.53;;;0.64;92.26
113;BME280;45999;48.808;9.182;2022-01-19T01:35:19;99595.44;;;0.70;92.08
113;BME280;45999;48.808;9.182;2022-01-19T01:37:45;99597.59;;;0.65;91.94
113;BME280;45999;48.808;9.182;2022-01-19T01:40:12;99607.09;;;0.66;92.40
113;BME280;45999;48.808;9.182;2022-01-19T01:42:40;99618.66;;;0.52;92.01
113;BME280;45999;48.808;9.182;2022-01-19T01:45:08;99625.91;;;0.49;92.44
113;BME280;45999;48.808;9.182;2022-01-19T01:47:38;99627.56;;;0.50;92.64
113;BME280;45999;48.808;9.182;2022-01-19T01:50:09;99621.38;;;0.51;92.83
113;BME280;45999;48.808;9.182;2022-01-19T01:52:53;99627.69;;;0.48;93.07
113;BME280;45999;48.808;9.182;2022-01-19T01:55:36;99607.94;;;0.44;92.86
113;BME280;45999;48.808;9.182;2022-01-19T01:58:03;99601.63;;;0.36;92.80
113;BME280;45999;48.808;9.182;2022-01-19T02:00:29;99592.81;;;0.37;93.37
113;BME280;45999;48.808;9.182;2022-01-19T02:02:55;99582.34;;;0.47;93.48
113;BME280;45999;48.808;9.182;2022-01-19T02:05:22;99580.59;;;0.48;93.53
113;BME280;45999;48.808;9.182;2022-01-19T02:07:49;99578.94;;;0.47;93.14
113;BME280;45999;48.808;9.182;2022-01-19T02:10:30;99569.91;;;0.51;93.51
113;BME280;45999;48.808;9.182;2022-01-19T02:13:03;99564.53;;;0.42;94.14
113;BME280;45999;48.808;9.182;2022-01-19T02:15:57;99572.03;;;0.46;93.69
113;BME280;45999;48.808;9.182;2022-01-19T02:18:42;99557.75;;;0.39;93.85
113;BME280;45999;48.808;9.182;2022-01-19T02:21:27;99556.69;;;0.42;93.97
113;BME280;45999;48.808;9.182;2022-01-19T02:24:13;99548.22;;;0.49;94.48
113;BME280;45999;48.808;9.182;2022-01-19T02:26:42;99548.00;;;0.52;93.84
113;BME280;45999;48.808;9.182;2022-01-19T02:29:34;99538.50;;;0.51;93.83
113;BME280;45999;48.808;9.182;2022-01-19T02:32:15;99538.84;;;0.58;92.99
113;BME280;45999;48.808;9.182;2022-01-19T02:34:59;99531.34;;;0.53;93.65
113;BME280;45999;48.808;9.182;2022-01-19T02:37:43;99535.28;;;0.59;94.11
113;BME280;45999;48.808;9.182;2022-01-19T02:40:28;99522.31;;;0.57;93.60
113;BME280;45999;48.808;9.182;2022-01-19T02:42:57;99521.97;;;0.62;94.38
113;BME280;45999;48.808;9.182;2022-01-19T02:45:35;99520.38;;;0.70;93.50
113;BME280;45999;48.808;9.182;2022-01-19T02:48:20;99507.19;;;0.61;93.39
113;BME280;45999;48.808;9.182;2022-01-19T02:51:04;99506.72;;;0.56;94.07
113;BME280;45999;48.808;9.182;2022-01-19T02:53:35;99502.44;;;0.55;93.95
113;BME280;45999;48.808;9.182;2022-01-19T02:56:03;99486.41;;;0.48;93.63
113;BME280;45999;48.808;9.182;2022-01-19T02:58:34;99480.59;;;0.45;94.28
113;BME280;45999;48.808;9.182;2022-01-19T03:01:05;99473.34;;;0.26;94.42
113;BME280;45999;48.808;9.182;2022-01-19T03:03:48;99465.59;;;0.24;94.68
113;BME280;45999;48.808;9.182;2022-01-19T03:06:32;99466.09;;;0.30;94.45
113;BME280;45999;48.808;9.182;2022-01-19T03:09:13;99456.47;;;0.30;94.68
113;BME280;45999;48.808;9.182;2022-01-19T03:11:39;99438.53;;;0.26;94.86
113;BME280;45999;48.808;9.182;2022-01-19T03:14:05;99436.38;;;0.31;94.65
113;BME280;45999;48.808;9.182;2022-01-19T03:16:34;99421.16;;;0.24;94.89
113;BME280;45999;48.808;9.182;2022-01-19T03:19:00;99413.69;;;0.20;95.32
113;BME280;45999;48.808;9.182;2022-01-19T03:21:27;99412.03;;;0.19;95.23
113;BME280;45999;48.808;9.182;2022-01-19T03:23:53;99413.31;;;0.24;94.94
113;BME280;45999;48.808;9.182;2022-01-19T03:26:19;99414.75;;;0.17;94.93
113;BME280;45999;48.808;9.182;2022-01-19T03:28:46;99408.72;;;0.06;95.00
113;BME280;45999;48.808;9.182;2022-01-19T03:31:12;99416.44;;;-0.04;95.47
113;BME280;45999;48.808;9.182;2022-01-19T03:33:39;99406.22;;;-0.07;95.32
113;BME280;45999;48.808;9.182;2022-01-19T03:36:05;99407.88;;;-0.06;95.74
113;BME280;45999;48.808;9.182;2022-01-19T03:38:31;99414.19;;;-0.08;95.55
113;BME280;45999;48.808;9.182;2022-01-19T03:40:58;99406.34;;;-0.19;96.06
113;BME280;45999;48.808;9.182;2022-01-19T03:43:24;99398.97;;;-0.14;96.33
113;BME280;45999;48.808;9.182;2022-01-19T03:45:51;99396.13;;;-0.11;96.47
113;BME280;45999;48.808;9.182;2022-01-19T03:48:21;99401.84;;;-0.17;96.37
113;BME280;45999;48.808;9.182;2022-01-19T03:51:01;99399.09;;;-0.27;96.51
113;BME280;45999;48.808;9.182;2022-01-19T03:53:28;99398.13;;;-0.26;97.14
113;BME280;45999;48.808;9.182;2022-01-19T03:55:55;99395.75;;;-0.18;95.99
113;BME280;45999;48.808;9.182;2022-01-19T03:58:22;99383.78;;;-0.20;96.91
113;BME280;45999;48.808;9.182;2022-01-19T04:00:48;99385.44;;;-0.19;96.12
113;BME280;45999;48.808;9.182;2022-01-19T04:03:19;99385.53;;;-0.21;96.53
