sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-12-12T00:01:31;97426.03;;;-0.83;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:03:58;97434.84;;;-0.84;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:06:25;97430.09;;;-0.89;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:08:52;97431.25;;;-0.91;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:11:20;97426.84;;;-0.99;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:13:46;97433.84;;;-0.91;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:16:13;97436.31;;;-1.06;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:18:40;97437.78;;;-1.11;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:21:13;97439.09;;;-1.07;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:23:40;97437.28;;;-0.99;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:26:11;97432.41;;;-1.02;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:28:40;97439.25;;;-1.01;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:31:06;97436.97;;;-1.04;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:33:33;97439.41;;;-1.02;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:35:59;97437.94;;;-1.05;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:38:26;97439.53;;;-1.12;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:40:57;97441.03;;;-1.17;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:43:25;97438.72;;;-1.20;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:45:51;97440.50;;;-1.21;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:48:19;97443.63;;;-1.17;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:50:46;97440.19;;;-1.18;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:53:12;97441.84;;;-1.09;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:55:38;97446.41;;;-1.11;100.00
113;BME280;45999;48.808;9.182;2022-12-12T00:58:05;97446.72;;;-1.14;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:00:32;97447.06;;;-1.09;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:02:59;97449.50;;;-1.07;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:05:26;97442.16;;;-1.12;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:07:53;97445.91;;;-1.14;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:10:21;97447.38;;;-1.12;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:12:48;97448.03;;;-1.10;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:15:15;97439.56;;;-1.20;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:17:41;97442.66;;;-1.16;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:20:28;97438.72;;;-1.20;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:22:54;97443.47;;;-1.24;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:25:21;97440.34;;;-1.19;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:27:48;97443.28;;;-1.30;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:30:16;97447.38;;;-1.28;99.69
113;BME280;45999;48.808;9.182;2022-12-12T01:32:44;97446.38;;;-1.43;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:35:10;97453.84;;;-1.40;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:37:38;97443.75;;;-1.35;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:40:10;97448.34;;;-1.29;99.46
113;BME280;45999;48.808;9.182;2022-12-12T01:42:37;97447.69;;;-1.31;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:45:04;97447.84;;;-1.40;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:47:31;97443.41;;;-1.40;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:50:04;97452.88;;;-1.39;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:52:36;97457.78;;;-1.36;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:55:06;97457.09;;;-1.46;100.00
113;BME280;45999;48.808;9.182;2022-12-12T01:57:39;97460.00;;;-1.49;100.00
113;BME280;45999;48.808;9.182;2022-12-12T02:00:09;97456.13;;;-1.45;100.00
113;BME280;45999;48.808;9.182;2022-12-12T02:02:36;97456.28;;;-1.54;100.00
113;BME280;45999;48.808;9.182;2022-12-12T02:05:19;97464.06;;;-1.62;100.00
