sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33006;SDS011;19361;51.598;7.650;2022-06-20T00:01:22;3.13;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:06:24;2.67;;;1.58;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:11:35;2.25;;;1.15;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:16:41;3.47;;;1.65;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:21:42;2.63;;;1.63;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:26:43;5.63;;;1.52;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:31:44;3.47;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:36:44;2.92;;;1.42;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:41:45;2.92;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:46:49;3.72;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-06-20T00:52:11;7.55;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:02:39;2.80;;;1.45;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:07:54;5.18;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:13:24;3.42;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:18:30;6.40;;;1.88;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:29:12;3.28;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:34:14;5.63;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:39:16;4.50;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:44:18;4.18;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:49:21;3.90;;;1.65;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:54:25;5.35;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-06-20T01:59:33;4.82;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:04:39;2.42;;;1.55;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:09:41;3.35;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:14:44;2.78;;;1.65;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:19:53;2.55;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:24:56;3.47;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:30:04;4.07;;;1.73;;
33006;SDS011;19361;51.598;7.650;2022-06-20T02:35:08;4.35;;;1.55;;
