sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-02-13T00:00:57;98753.91;;;0.00;82.35
113;BME280;45999;48.808;9.182;2022-02-13T00:03:24;98755.72;;;0.00;84.27
113;BME280;45999;48.808;9.182;2022-02-13T00:05:52;98746.19;;;-0.11;84.63
113;BME280;45999;48.808;9.182;2022-02-13T00:08:19;98748.94;;;-0.12;84.33
113;BME280;45999;48.808;9.182;2022-02-13T00:10:46;98739.97;;;-0.19;84.75
113;BME280;45999;48.808;9.182;2022-02-13T00:14:17;98744.63;;;-0.32;84.04
113;BME280;45999;48.808;9.182;2022-02-13T00:16:43;98731.19;;;-0.28;84.03
113;BME280;45999;48.808;9.182;2022-02-13T00:19:10;98735.47;;;-0.17;83.09
113;BME280;45999;48.808;9.182;2022-02-13T00:21:36;98726.63;;;-0.26;83.17
113;BME280;45999;48.808;9.182;2022-02-13T00:24:02;98733.66;;;-0.17;84.17
113;BME280;45999;48.808;9.182;2022-02-13T00:26:29;98731.84;;;-0.26;84.41
113;BME280;45999;48.808;9.182;2022-02-13T00:28:55;98729.00;;;-0.13;84.15
113;BME280;45999;48.808;9.182;2022-02-13T00:31:21;98721.28;;;-0.24;84.88
113;BME280;45999;48.808;9.182;2022-02-13T00:33:49;98721.16;;;-0.23;84.40
113;BME280;45999;48.808;9.182;2022-02-13T00:36:16;98720.88;;;-0.20;84.07
113;BME280;45999;48.808;9.182;2022-02-13T00:38:42;98715.91;;;-0.23;84.84
113;BME280;45999;48.808;9.182;2022-02-13T00:41:09;98722.78;;;-0.22;84.46
113;BME280;45999;48.808;9.182;2022-02-13T00:43:35;98720.59;;;-0.26;84.81
113;BME280;45999;48.808;9.182;2022-02-13T00:46:02;98714.41;;;-0.25;83.91
113;BME280;45999;48.808;9.182;2022-02-13T00:48:28;98714.56;;;-0.17;84.96
113;BME280;45999;48.808;9.182;2022-02-13T00:50:54;98719.38;;;-0.13;84.08
113;BME280;45999;48.808;9.182;2022-02-13T00:53:21;98717.56;;;-0.03;82.36
