sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33006;SDS011;19361;51.598;7.650;2022-02-20T00:00:46;3.17;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:05:47;3.95;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:10:48;4.10;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:15:49;2.28;;;1.58;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:20:49;4.72;;;2.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:25:50;7.63;;;2.08;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:30:51;4.35;;;1.98;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:35:52;7.85;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:40:52;8.88;;;2.63;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:45:53;9.10;;;2.17;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:50:54;6.60;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-20T00:55:55;6.28;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:00:55;5.55;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:05:56;4.95;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:10:57;8.13;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:15:57;7.60;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:20:58;5.38;;;1.65;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:25:59;8.55;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:31:00;6.50;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:36:01;8.55;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:41:02;5.40;;;1.67;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:46:03;4.68;;;1.58;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:51:05;6.70;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T01:56:06;7.28;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:01:09;8.60;;;2.08;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:06:10;6.75;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:11:11;7.32;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:16:12;5.43;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:21:13;4.93;;;1.55;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:26:14;4.43;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:31:18;4.97;;;1.48;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:36:19;5.53;;;1.33;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:41:20;8.52;;;1.45;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:46:21;3.10;;;1.55;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:51:21;5.85;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T02:56:23;2.78;;;1.15;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:01:24;3.83;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:06:24;2.72;;;1.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:11:26;2.60;;;1.08;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:16:27;2.03;;;1.17;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:21:27;3.03;;;1.35;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:26:28;2.67;;;1.08;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:31:29;3.33;;;1.05;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:36:30;2.63;;;1.25;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:41:32;6.10;;;1.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:46:32;3.55;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:51:35;1.50;;;1.13;;
33006;SDS011;19361;51.598;7.650;2022-02-20T03:56:35;1.48;;;1.00;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:01:36;4.15;;;1.27;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:06:37;2.83;;;1.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:11:37;2.85;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:16:38;2.45;;;1.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:21:39;1.95;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:26:40;5.07;;;1.58;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:31:40;3.55;;;1.58;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:36:41;6.50;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:41:42;4.18;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:46:43;2.67;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:51:44;3.70;;;2.38;;
33006;SDS011;19361;51.598;7.650;2022-02-20T04:56:45;6.15;;;2.65;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:01:46;7.80;;;2.55;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:06:47;5.15;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:11:48;4.80;;;2.38;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:16:49;4.53;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:21:49;3.47;;;1.85;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:26:50;2.78;;;2.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:31:51;3.80;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:36:51;3.00;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:41:52;3.67;;;2.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:46:53;5.15;;;2.45;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:51:53;3.97;;;2.47;;
33006;SDS011;19361;51.598;7.650;2022-02-20T05:56:54;5.32;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:01:55;5.03;;;2.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:06:56;3.88;;;1.92;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:11:56;6.43;;;1.85;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:16:57;7.15;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:21:59;5.47;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:26:59;6.15;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:32:00;9.32;;;2.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:37:01;4.72;;;1.83;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:42:03;5.05;;;2.63;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:47:04;6.88;;;2.05;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:52:05;4.82;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T06:57:06;6.07;;;2.38;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:02:07;10.02;;;3.00;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:07:08;9.77;;;2.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:12:08;11.18;;;3.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:17:09;9.18;;;2.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:22:10;11.27;;;3.03;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:27:11;11.60;;;2.85;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:32:11;15.00;;;3.38;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:37:12;11.63;;;2.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:42:13;16.63;;;3.65;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:47:14;10.95;;;3.17;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:52:14;5.78;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T07:57:15;15.70;;;2.88;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:02:16;7.43;;;2.67;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:07:17;7.97;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:12:18;7.82;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:17:19;7.88;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:22:20;5.95;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:27:21;9.10;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:32:22;5.00;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:37:22;6.20;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:42:23;5.40;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:47:24;6.40;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:52:25;7.85;;;2.53;;
33006;SDS011;19361;51.598;7.650;2022-02-20T08:57:25;6.25;;;1.63;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:02:26;4.60;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:07:27;6.32;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:12:28;2.67;;;1.17;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:17:29;2.47;;;1.40;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:22:30;4.13;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:27:30;4.55;;;1.98;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:32:31;3.83;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:37:32;2.90;;;1.23;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:42:33;3.15;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:47:34;4.10;;;1.75;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:52:39;3.72;;;1.45;;
33006;SDS011;19361;51.598;7.650;2022-02-20T09:57:40;3.85;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:02:40;3.97;;;1.45;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:07:44;3.30;;;1.42;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:12:46;3.63;;;1.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:18:10;1.88;;;1.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:23:19;1.88;;;1.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:28:20;2.58;;;1.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:33:21;3.05;;;1.27;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:38:25;4.65;;;1.52;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:43:27;3.15;;;1.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:48:28;2.70;;;1.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:53:45;2.92;;;1.40;;
33006;SDS011;19361;51.598;7.650;2022-02-20T10:58:49;4.78;;;1.40;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:03:53;3.15;;;1.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:09:14;3.58;;;1.23;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:14:18;1.92;;;1.17;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:19:24;3.42;;;1.27;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:24:28;5.45;;;1.85;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:29:33;5.65;;;1.83;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:34:37;4.43;;;1.73;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:40:04;9.10;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:45:12;9.02;;;2.13;;
33006;SDS011;19361;51.598;7.650;2022-02-20T11:55:21;10.68;;;2.78;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:00:37;10.38;;;2.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:11:22;9.50;;;3.00;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:16:29;8.90;;;2.80;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:27:15;9.15;;;2.45;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:32:28;8.38;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:37:50;7.47;;;2.35;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:42:58;6.10;;;2.22;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:48:08;6.25;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:53:11;8.48;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T12:58:12;7.65;;;2.47;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:08:18;9.50;;;2.78;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:13:29;7.60;;;2.28;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:18:31;9.02;;;2.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:28:40;5.85;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:44:29;6.43;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:49:50;4.70;;;2.05;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:54:52;5.43;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T13:59:53;6.28;;;2.47;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:04:54;7.30;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:09:55;7.63;;;2.15;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:20:14;9.00;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:25:16;12.82;;;3.55;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:30:35;6.38;;;2.28;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:35:39;7.68;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:40:44;6.13;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:45:46;5.18;;;1.67;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:50:48;7.00;;;2.05;;
33006;SDS011;19361;51.598;7.650;2022-02-20T14:55:49;7.93;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:00:49;6.05;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:05:50;7.82;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:10:51;5.28;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:15:51;7.90;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:20:52;6.75;;;2.55;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:25:53;7.32;;;2.58;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:30:54;7.95;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:35:57;6.18;;;2.17;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:40:58;6.55;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:45:58;5.95;;;2.15;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:50:59;9.55;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-20T15:56:00;9.38;;;2.42;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:01:02;10.93;;;2.85;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:06:03;9.30;;;2.92;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:11:04;10.02;;;2.70;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:16:07;8.77;;;2.60;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:21:08;11.15;;;2.95;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:26:09;15.95;;;3.28;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:31:10;8.85;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:36:11;9.70;;;2.55;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:41:13;9.77;;;2.83;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:46:13;8.35;;;2.65;;
33006;SDS011;19361;51.598;7.650;2022-02-20T16:51:23;11.73;;;2.63;;
