sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33006;SDS011;19361;51.598;7.650;2022-02-19T00:04:50;6.63;;;2.22;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:09:50;12.38;;;2.60;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:14:51;7.68;;;2.35;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:19:53;9.13;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:24:53;11.52;;;2.38;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:29:54;8.18;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:34:55;9.30;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:39:55;16.38;;;2.97;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:44:56;13.52;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:49:57;7.97;;;2.22;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:54:58;15.00;;;3.05;;
33006;SDS011;19361;51.598;7.650;2022-02-19T00:59:58;10.68;;;3.08;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:04:59;9.73;;;2.38;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:10:00;10.15;;;2.47;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:15:01;8.60;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:20:06;9.65;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:25:09;6.65;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:30:11;8.95;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:35:11;10.30;;;1.98;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:40:12;10.98;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:45:13;11.75;;;2.58;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:50:15;7.63;;;2.17;;
33006;SDS011;19361;51.598;7.650;2022-02-19T01:55:16;6.45;;;2.53;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:00:17;11.55;;;2.33;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:05:18;7.15;;;2.13;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:10:18;11.95;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:15:26;15.25;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:20:29;8.95;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:25:31;11.90;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:30:33;11.07;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:35:33;9.05;;;2.28;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:40:35;10.63;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:45:36;8.32;;;2.17;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:50:37;8.05;;;1.92;;
33006;SDS011;19361;51.598;7.650;2022-02-19T02:55:38;10.32;;;1.85;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:00:39;7.70;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:05:39;9.60;;;2.70;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:10:41;6.40;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:15:42;9.65;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:20:43;10.35;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:25:43;10.45;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:30:44;10.00;;;2.22;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:35:45;8.68;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:40:46;8.48;;;2.03;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:45:47;7.35;;;1.83;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:50:47;8.70;;;2.35;;
33006;SDS011;19361;51.598;7.650;2022-02-19T03:55:48;9.75;;;1.98;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:00:49;8.43;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:05:50;6.20;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:10:50;10.50;;;2.22;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:15:51;12.57;;;2.53;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:20:52;6.28;;;2.13;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:25:53;8.07;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:30:54;7.40;;;1.77;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:35:55;3.85;;;1.92;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:40:55;10.43;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:45:56;7.90;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:50:57;6.90;;;1.77;;
33006;SDS011;19361;51.598;7.650;2022-02-19T04:55:57;10.23;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:00:58;9.35;;;1.88;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:05:59;14.13;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:10:59;9.65;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:16:00;8.60;;;1.65;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:21:02;13.55;;;2.63;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:26:03;6.22;;;1.45;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:31:04;10.88;;;1.77;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:36:05;10.57;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:41:05;13.30;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:46:06;12.43;;;2.30;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:51:08;10.38;;;2.95;;
33006;SDS011;19361;51.598;7.650;2022-02-19T05:56:08;5.35;;;1.98;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:01:09;15.93;;;3.15;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:06:10;10.13;;;2.35;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:11:11;7.10;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:16:12;5.93;;;2.17;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:21:12;5.15;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:26:13;6.93;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:31:14;7.00;;;1.65;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:36:15;4.90;;;1.95;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:41:15;6.97;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:46:16;9.68;;;2.25;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:51:17;4.65;;;2.08;;
33006;SDS011;19361;51.598;7.650;2022-02-19T06:56:17;9.23;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:01:18;5.18;;;1.70;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:06:19;7.57;;;2.35;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:11:19;6.57;;;2.05;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:16:20;9.57;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:21:23;5.43;;;1.80;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:26:23;8.50;;;2.97;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:31:25;9.50;;;2.00;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:36:25;9.85;;;2.70;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:41:26;6.38;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:46:27;9.07;;;2.53;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:51:27;9.15;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-19T07:56:47;9.55;;;1.92;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:02:06;14.00;;;3.05;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:07:07;10.45;;;2.47;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:12:07;9.13;;;2.13;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:17:09;8.15;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:22:09;9.45;;;2.13;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:27:10;8.80;;;3.03;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:32:11;9.30;;;2.28;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:37:11;16.80;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:42:12;8.75;;;2.05;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:47:13;10.98;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:52:13;10.02;;;2.53;;
33006;SDS011;19361;51.598;7.650;2022-02-19T08:57:14;9.77;;;2.78;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:02:15;12.52;;;2.92;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:07:16;9.13;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:12:17;9.40;;;2.28;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:17:17;8.23;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:22:18;9.23;;;2.50;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:27:19;6.50;;;2.10;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:32:19;9.80;;;2.40;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:37:20;10.35;;;2.28;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:42:21;9.65;;;2.60;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:47:25;11.43;;;2.47;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:52:27;10.15;;;1.90;;
33006;SDS011;19361;51.598;7.650;2022-02-19T09:57:28;8.55;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T10:02:32;10.10;;;2.20;;
33006;SDS011;19361;51.598;7.650;2022-02-19T10:07:35;9.68;;;2.88;;
33006;SDS011;19361;51.598;7.650;2022-02-19T10:12:43;10.48;;;2.08;;
33006;SDS011;19361;51.598;7.650;2022-02-19T10:17:46;10.05;;;2.72;;
33006;SDS011;19361;51.598;7.650;2022-02-19T10:22:47;9.82;;;2.17;;
