sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-04-18T00:00:02;98464.53;;;7.33;55.36
113;BME280;45999;48.808;9.182;2022-04-18T00:02:29;98454.44;;;7.43;54.87
113;BME280;45999;48.808;9.182;2022-04-18T00:04:55;98444.63;;;7.16;55.47
113;BME280;45999;48.808;9.182;2022-04-18T00:07:21;98444.72;;;6.87;56.21
113;BME280;45999;48.808;9.182;2022-04-18T00:09:48;98446.59;;;6.57;57.69
113;BME280;45999;48.808;9.182;2022-04-18T00:12:14;98447.97;;;6.53;56.92
113;BME280;45999;48.808;9.182;2022-04-18T00:14:40;98436.66;;;6.45;57.81
113;BME280;45999;48.808;9.182;2022-04-18T00:17:07;98440.94;;;6.46;57.79
113;BME280;45999;48.808;9.182;2022-04-18T00:19:38;98437.66;;;6.44;57.89
113;BME280;45999;48.808;9.182;2022-04-18T00:22:05;98436.56;;;6.53;58.45
113;BME280;45999;48.808;9.182;2022-04-18T00:24:31;98434.28;;;6.50;58.69
113;BME280;45999;48.808;9.182;2022-04-18T00:26:58;98431.09;;;6.54;59.49
113;BME280;45999;48.808;9.182;2022-04-18T00:29:26;98432.28;;;6.52;59.20
113;BME280;45999;48.808;9.182;2022-04-18T00:31:53;98435.47;;;6.47;59.12
113;BME280;45999;48.808;9.182;2022-04-18T00:34:19;98436.22;;;6.41;58.76
113;BME280;45999;48.808;9.182;2022-04-18T00:36:45;98436.03;;;6.43;59.61
113;BME280;45999;48.808;9.182;2022-04-18T00:39:11;98439.78;;;6.34;60.34
113;BME280;45999;48.808;9.182;2022-04-18T00:41:38;98435.41;;;6.26;59.68
113;BME280;45999;48.808;9.182;2022-04-18T00:44:05;98435.94;;;6.22;60.47
113;BME280;45999;48.808;9.182;2022-04-18T00:46:31;98427.94;;;6.15;60.81
113;BME280;45999;48.808;9.182;2022-04-18T00:48:57;98427.47;;;6.12;61.08
113;BME280;45999;48.808;9.182;2022-04-18T00:51:25;98430.00;;;5.91;61.58
113;BME280;45999;48.808;9.182;2022-04-18T00:53:54;98423.25;;;5.88;62.49
113;BME280;45999;48.808;9.182;2022-04-18T00:56:21;98413.72;;;5.87;62.29
113;BME280;45999;48.808;9.182;2022-04-18T00:58:49;98416.72;;;5.99;63.18
113;BME280;45999;48.808;9.182;2022-04-18T01:01:17;98420.03;;;6.01;63.17
113;BME280;45999;48.808;9.182;2022-04-18T01:03:44;98412.34;;;5.91;62.04
113;BME280;45999;48.808;9.182;2022-04-18T01:06:13;98406.25;;;5.91;61.42
113;BME280;45999;48.808;9.182;2022-04-18T01:08:41;98408.88;;;5.91;61.13
113;BME280;45999;48.808;9.182;2022-04-18T01:11:08;98407.53;;;5.95;60.63
113;BME280;45999;48.808;9.182;2022-04-18T01:13:46;98415.28;;;5.96;60.19
113;BME280;45999;48.808;9.182;2022-04-18T01:16:12;98413.38;;;5.90;61.36
113;BME280;45999;48.808;9.182;2022-04-18T01:18:40;98410.81;;;5.82;61.84
113;BME280;45999;48.808;9.182;2022-04-18T01:21:07;98404.38;;;5.77;61.94
113;BME280;45999;48.808;9.182;2022-04-18T01:23:34;98406.69;;;5.80;61.51
113;BME280;45999;48.808;9.182;2022-04-18T01:26:00;98394.63;;;5.63;63.34
113;BME280;45999;48.808;9.182;2022-04-18T01:28:44;98396.75;;;5.67;63.14
113;BME280;45999;48.808;9.182;2022-04-18T01:31:32;98396.00;;;5.59;62.53
113;BME280;45999;48.808;9.182;2022-04-18T01:33:59;98394.88;;;5.39;63.91
113;BME280;45999;48.808;9.182;2022-04-18T01:36:27;98395.66;;;5.25;63.94
113;BME280;45999;48.808;9.182;2022-04-18T01:38:54;98387.53;;;5.12;64.13
113;BME280;45999;48.808;9.182;2022-04-18T01:41:21;98385.88;;;5.11;65.07
113;BME280;45999;48.808;9.182;2022-04-18T01:43:47;98373.75;;;5.02;64.53
113;BME280;45999;48.808;9.182;2022-04-18T01:46:14;98381.53;;;5.18;64.36
113;BME280;45999;48.808;9.182;2022-04-18T01:48:41;98378.44;;;5.14;64.29
113;BME280;45999;48.808;9.182;2022-04-18T01:51:08;98382.13;;;5.05;65.67
113;BME280;45999;48.808;9.182;2022-04-18T01:53:34;98379.38;;;4.99;65.43
113;BME280;45999;48.808;9.182;2022-04-18T01:56:01;98376.75;;;4.99;64.80
113;BME280;45999;48.808;9.182;2022-04-18T01:58:28;98371.81;;;4.96;65.29
113;BME280;45999;48.808;9.182;2022-04-18T02:00:54;98385.88;;;4.88;64.88
113;BME280;45999;48.808;9.182;2022-04-18T02:03:21;98381.72;;;4.94;65.24
113;BME280;45999;48.808;9.182;2022-04-18T02:05:48;98380.22;;;4.99;65.01
113;BME280;45999;48.808;9.182;2022-04-18T02:08:17;98378.97;;;4.87;65.76
113;BME280;45999;48.808;9.182;2022-04-18T02:10:44;98367.22;;;4.98;64.23
113;BME280;45999;48.808;9.182;2022-04-18T02:13:10;98369.84;;;4.98;64.48
113;BME280;45999;48.808;9.182;2022-04-18T02:15:37;98367.72;;;4.93;64.85
113;BME280;45999;48.808;9.182;2022-04-18T02:18:03;98364.19;;;5.01;64.64
113;BME280;45999;48.808;9.182;2022-04-18T02:20:29;98362.44;;;4.93;65.09
113;BME280;45999;48.808;9.182;2022-04-18T02:22:56;98366.53;;;4.96;65.19
113;BME280;45999;48.808;9.182;2022-04-18T02:25:23;98361.88;;;5.06;64.78
113;BME280;45999;48.808;9.182;2022-04-18T02:27:50;98360.66;;;4.94;65.84
113;BME280;45999;48.808;9.182;2022-04-18T02:30:17;98360.41;;;4.81;65.24
113;BME280;45999;48.808;9.182;2022-04-18T02:32:43;98359.66;;;4.72;65.90
113;BME280;45999;48.808;9.182;2022-04-18T02:35:18;98363.16;;;4.65;66.11
113;BME280;45999;48.808;9.182;2022-04-18T02:37:45;98359.41;;;4.59;66.64
113;BME280;45999;48.808;9.182;2022-04-18T02:40:12;98354.50;;;4.48;67.57
113;BME280;45999;48.808;9.182;2022-04-18T02:42:40;98353.41;;;4.43;67.71
113;BME280;45999;48.808;9.182;2022-04-18T02:45:08;98349.44;;;4.47;67.10
113;BME280;45999;48.808;9.182;2022-04-18T02:47:34;98343.47;;;4.53;67.06
113;BME280;45999;48.808;9.182;2022-04-18T02:50:01;98351.13;;;4.40;66.70
