sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33006;SDS011;19361;51.598;7.650;2022-03-23T00:01:05;20.20;;;12.55;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:06:06;22.27;;;13.68;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:11:08;20.83;;;12.85;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:16:09;18.77;;;13.85;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:21:10;21.67;;;13.52;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:26:11;21.80;;;14.43;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:31:12;22.77;;;13.38;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:36:14;16.15;;;11.63;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:41:15;21.25;;;13.75;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:46:16;23.15;;;14.48;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:51:18;26.10;;;13.57;;
33006;SDS011;19361;51.598;7.650;2022-03-23T00:56:18;24.02;;;14.32;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:01:19;24.40;;;14.98;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:06:20;23.15;;;14.52;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:11:20;19.80;;;13.10;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:16:21;19.45;;;11.88;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:21:22;18.98;;;13.45;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:26:23;25.17;;;14.60;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:31:24;21.05;;;13.43;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:36:26;19.30;;;13.05;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:41:27;22.35;;;14.13;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:46:28;26.40;;;13.80;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:51:28;22.40;;;13.00;;
33006;SDS011;19361;51.598;7.650;2022-03-23T01:56:29;23.58;;;13.07;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:01:30;22.10;;;13.02;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:06:31;16.75;;;11.77;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:11:32;18.77;;;12.10;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:16:40;17.10;;;12.02;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:21:46;17.02;;;11.35;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:26:53;21.20;;;14.07;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:31:55;22.33;;;14.88;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:36:58;21.92;;;13.93;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:41:59;19.52;;;13.13;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:46:59;20.55;;;13.60;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:52:01;17.10;;;11.32;;
33006;SDS011;19361;51.598;7.650;2022-03-23T02:57:10;19.83;;;12.55;;
33006;SDS011;19361;51.598;7.650;2022-03-23T03:02:40;14.40;;;11.02;;
