sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33006;SDS011;19361;51.598;7.650;2022-03-30T00:04:33;32.13;;;13.82;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:09:36;27.35;;;13.95;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:14:37;33.10;;;14.10;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:19:38;25.35;;;13.05;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:24:38;27.88;;;12.65;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:29:43;32.47;;;13.63;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:34:45;29.08;;;13.85;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:39:45;23.83;;;13.93;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:44:46;26.40;;;15.02;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:49:47;22.35;;;12.77;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:54:49;24.23;;;12.63;;
33006;SDS011;19361;51.598;7.650;2022-03-30T00:59:51;21.35;;;12.43;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:04:52;30.75;;;13.25;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:09:52;26.80;;;14.07;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:14:53;27.10;;;13.63;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:19:54;27.67;;;13.73;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:24:54;23.48;;;12.13;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:29:55;29.25;;;14.02;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:35:15;25.35;;;12.68;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:40:15;27.13;;;13.20;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:45:16;22.30;;;12.52;;
33006;SDS011;19361;51.598;7.650;2022-03-30T01:50:17;25.15;;;13.93;;
